127.0.0.1 - - [02/Mar/2020:09:49:18 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:02:18 +0530] "GET /Programming_World/cnotes.jsp HTTP/1.1" 200 4615
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:02:25 +0530] "GET /Programming_World/notes/cnote.pdf HTTP/1.1" 200 417574
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:02:25 +0530] "GET /Programming_World/notes/cnote.pdf HTTP/1.1" 206 300774
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:02:25 +0530] "GET /Programming_World/notes/cnote.pdf HTTP/1.1" 206 127028
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:02:25 +0530] "GET /Programming_World/notes/cnote.pdf HTTP/1.1" 206 63515
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:02:25 +0530] "GET /Programming_World/notes/cnote.pdf HTTP/1.1" 206 31758
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:02:36 +0530] "GET /Programming_World/home1.jsp HTTP/1.1" 200 4417
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:03:01 +0530] "GET /Programming_World/c%20samples/pyramids.c HTTP/1.1" 200 384
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:03:40 +0530] "GET /Programming_World/helloworld.jsp HTTP/1.1" 200 11015
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:06:19 +0530] "POST /Programming_World/javatest.jsp HTTP/1.1" 200 483
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:06:26 +0530] "GET /Programming_World/csstest.html HTTP/1.1" 200 9143
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:06:30 +0530] "GET /Programming_World/home1.jsp HTTP/1.1" 200 4417
0:0:0:0:0:0:0:1 - - [02/Mar/2020:10:06:39 +0530] "GET /Programming_World/home1.jsp HTTP/1.1" 200 4417
